,features
21230,2.017289639
21231,1.51832056
21232,2.374842405
21233,0.411940575
21234,0.628254592
21235,1.75922823
21236,0.745812416
21237,0.774969935
21238,0.973401189
21239,1.143562913
21240,0.919535935
21241,2.162192106
21242,0.606251597
21243,1.743547559
21244,1.894448757
21245,1.024158239
21246,2.404350758
21247,1.837243557
21248,2.752244711
21249,0.153677776
21250,1.091408014
21251,0.97430253
21252,2.309499502
21253,0.948110223
21254,2.524986506
21255,2.863794327
21256,0.440645516
21257,1.722893476
21258,0.354028016
21259,1.784175396
21260,0.542389095
21261,0.252192438
21262,1.77425921
21263,1.411913514
21264,2.492254257
21265,0.385878116
21266,0.622127712
21267,1.823666573
21268,0.722591579
21269,0.816481709
21270,0.844243526
21271,1.400795937
21272,1.053666472
21273,2.010564089
21274,0.642598212
21275,1.676695108
21276,1.609951138
21277,0.760793269
21278,2.071752071
21279,2.225229025
21280,2.975014448
21281,-0.156457186
21282,1.002623081
21283,0.808694541
21284,2.508108854
21285,0.616676331
21286,2.57628274
21287,2.705246449
21288,0.426456898
21289,1.743582368
21290,0.630493462
21291,1.755343914
21292,0.271003902
21293,0.453965425
21294,1.792606473
21295,1.574198008
21296,2.39401412
21297,0.546510458
21298,0.543852389
21299,2.104552507
21300,0.735077858
21301,0.734295726
21302,0.788945138
21303,1.308842301
21304,0.961274207
21305,2.199095249
21306,0.616826892
21307,1.726709485
21308,1.712372065
21309,0.987271667
21310,2.702368975
21311,1.882488132
21312,2.762528181
21313,-0.558281004
21314,0.918325841
21315,1.032502413
21316,2.452747107
21317,0.502551615
21318,2.730949879
21319,2.768071175
21320,0.313686639
21321,1.95062542
21322,0.442649782
21323,2.056536674
21324,0.797217727
21325,0.302319169
21326,1.733285427
21327,1.472555995
21328,2.408243179
21329,0.245584518
21330,0.675790489
21331,1.846906304
21332,0.921189487
21333,0.824434221
21334,0.815660536
21335,1.156811833
21336,0.936072648
21337,2.011288166
21338,0.592990279
21339,1.730674624
21340,1.747135043
21341,0.965718806
21342,2.112457991
21343,1.990910053
21344,2.484247208
21345,0.008686326
21346,1.057275057
21347,0.833274186
21348,2.241852045
21349,0.499898642
21350,2.52035141
21351,2.804721594
21352,0.394687325
21353,1.710275412
21354,0.488544613
21355,1.55589366
21356,0.650808394
21357,0.28885299
21358,1.778820634
21359,1.417524219
21360,2.606167078
21361,0.430485547
21362,0.730515659
21363,2.003056526
21364,0.845453382
21365,0.611770928
21366,0.941014528
21367,1.448753834
21368,0.946128309
21369,1.99276185
21370,0.483066469
21371,1.636387706
21372,1.735567927
21373,0.957131863
21374,2.08468914
21375,1.876757741
21376,2.603988647
21377,0.29038015
21378,1.614627957
21379,1.138174057
21380,2.443422079
21381,0.91533494
21382,2.66687417
21383,2.848717213
21384,0.334619075
21385,1.719419837
21386,0.207145825
21387,2.267828226
21388,0.646838367
21389,0.490864664
21390,1.997160196
21391,1.640029311
21392,2.682539225
21393,0.374370694
21394,0.644515634
21395,2.098597527
21396,0.959029615
21397,1.00323832
21398,0.957979262
21399,1.296332717
21400,0.970572591
21401,1.869328022
21402,0.682172358
21403,1.868038893
21404,1.765880108
21405,0.9717924
21406,2.418237209
21407,2.219237566
21408,2.695211411
21409,-0.099104062
21410,1.230542541
21411,0.827547014
21412,2.226591825
21413,0.894104302
21414,2.728608131
21415,2.909520149
21416,0.269602299
21417,1.779287219
21418,0.538159966
21419,1.690950871
21420,0.421123445
21421,0.189853981
21422,2.017095566
21423,1.413877249
21424,2.592239141
21425,0.261939555
21426,0.410907596
21427,1.88300252
21428,0.889708042
21429,0.863867164
21430,0.900119007
21431,1.258013964
21432,1.1071527
21433,2.031092167
21434,0.636719704
21435,1.771897197
21436,1.794930816
21437,0.948057592
21438,2.305436373
21439,1.968836665
21440,2.784382582
21441,-0.217255577
21442,1.243639708
21443,0.965583324
21444,2.340206861
21445,0.897473812
21446,2.748254299
21447,2.881070375
21448,0.173864633
21449,1.838930368
21450,0.693141758
21451,1.755204082
21452,0.4848831
21453,0.812413692
21454,2.08350873
21455,1.614749193
21456,2.839659452
21457,0.266381443
21458,0.650428891
21459,2.356801033
21460,1.047024131
21461,0.842571557
21462,0.902893305
21463,1.262093306
21464,1.110687375
21465,2.166089296
21466,0.744119167
21467,1.574699759
21468,1.705761313
21469,1.03207171
21470,2.708219528
21471,1.707512856
21472,2.586184502
21473,0.252848595
21474,0.959264398
21475,0.82933557
21476,2.250116348
21477,0.507615685
21478,2.484699249
21479,2.810190201
21480,0.170678973
21481,1.625285029
21482,0.07096979
21483,1.54015696
21484,0.489955842
21485,0.609161139
21486,1.727887511
21487,1.457071662
21488,2.257147312
21489,0.378245384
21490,0.410851121
21491,1.877659559
21492,0.769704401
21493,0.601580143
21494,1.005481958
21495,1.27431643
21496,0.924924552
21497,2.033549786
21498,0.642770648
21499,1.86299789
21500,1.825034857
21501,1.178637743
21502,2.032772064
21503,1.895768046
21504,2.776754856
21505,0.061748143
21506,1.002636552
21507,0.979367852
21508,2.22759366
21509,0.285470963
21510,2.605700493
21511,2.663594007
21512,0.3750965
21513,1.496973038
21514,0.480389416
21515,2.38909626
21516,0.449408829
21517,0.497436851
21518,1.870288014
21519,1.682565689
21520,2.386815786
21521,0.411122978
21522,0.662436783
21523,1.966301441
21524,0.789439261
21525,0.667490482
21526,0.890128851
21527,1.168979883
21528,0.96910423
21529,2.235558748
21530,0.636120617
21531,1.637861133
21532,1.762442589
21533,0.797131956
21534,2.31306076
21535,1.827573419
21536,2.627511501
21537,-0.13698113
21538,1.191942096
21539,0.867880464
21540,2.204880476
21541,0.420829147
21542,2.929995537
21543,2.743403912
21544,0.318891525
21545,1.596680045
21546,0.197680309
21547,1.760123968
21548,0.428479075
21549,0.246790543
21550,1.841310263
21551,1.444603801
21552,2.65088892
21553,0.361873657
21554,0.485402912
21555,1.865880489
21556,0.947704136
21557,0.787044764
21558,0.841844499
21559,1.401622057
21560,1.008386731
21561,1.984812975
21562,0.70919162
21563,1.865050912
21564,1.545303583
21565,1.341430902
21566,2.488284826
21567,1.926964402
21568,2.687278271
21569,-0.225640535
21570,1.112749934
21571,0.832861841
21572,2.452123404
21573,0.421981215
21574,2.740274668
21575,2.813171387
21576,0.320687026
21577,1.69658792
21578,0.663374901
21579,1.489996076
21580,0.413502425
21581,0.29207173
21582,1.702943087
21583,1.18335557
21584,2.467964411
21585,0.418282717
21586,0.447208405
21587,2.088620663
21588,0.879890919
21589,0.780315518
21590,0.856238067
21591,1.018687367
21592,0.965041935
21593,2.123734474
21594,0.498823017
21595,1.57635963
21596,1.831814647
21597,0.938757718
21598,2.55524683
21599,2.260620832
21600,2.685031891
21601,-0.369923949
21602,1.188950777
21603,0.927185953
21604,2.182496309
21605,0.40112257
21606,2.481316328
21607,2.795069456
21608,0.414671361
21609,1.833668947
21610,0.281589478
21611,2.196033001
21612,0.529697418
21613,0.481917322
21614,1.73693347
21615,1.68569243
21616,2.435630083
21617,0.3298392
21618,0.710750341
21619,1.944550872
21620,0.780675471
21621,0.591273904
21622,0.852651834
21623,1.335753083
21624,1.01467371
21625,2.060421944
21626,0.551493347
21627,1.709017634
21628,1.771144271
21629,0.87741226
21630,2.370964527
21631,2.172797441
21632,2.502686262
21633,-0.229863063
21634,1.214145064
21635,1.012748361
21636,2.367823362
21637,0.534243226
21638,2.772003412
21639,3.131739378
21640,0.201949731
21641,1.737245679
21642,0.375152498
21643,2.009167433
21644,0.57031101
21645,0.57469058
21646,1.753325462
21647,1.293783665
21648,2.477117062
21649,0.332588315
21650,0.612848341
21651,2.226373196
21652,0.75756681
21653,0.890922785
21654,0.640625656
21655,1.513635635
21656,0.97772634
21657,2.138686895
21658,0.615875781
21659,1.531717777
21660,1.663675904
21661,0.949848711
21662,2.438622713
21663,1.87731719
21664,2.684096813
21665,0.172095686
21666,1.172483325
21667,0.860929906
21668,2.419911861
21669,0.844464004
21670,2.773286581
21671,2.771846533
21672,0.40084973
21673,1.752965569
21674,0.67936945
21675,1.709324718
21676,0.401752532
21677,0.329719663
21678,1.773092628
21679,1.613376141
21680,2.261441946
21681,0.375724584
21682,0.482317299
21683,2.038722038
21684,0.710998118
21685,0.659274757
21686,0.739659429
21687,1.201656461
21688,0.943236649
21689,2.042522192
21690,0.609753191
21691,1.646741033
21692,1.797344565
21693,0.895466685
21694,2.445653915
21695,1.686069369
21696,2.640235424
21697,0.12426722
21698,1.107814908
21699,0.868788183
21700,2.447683811
21701,0.542621672
21702,2.6677742
21703,2.900178194
21704,0.305868447
21705,1.480889082
21706,0.330985576
21707,1.705801249
21708,0.314373344
21709,0.457255334
21710,1.658282638
21711,1.40350616
21712,2.495060921
21713,0.37478289
21714,0.656590283
21715,1.822339892
21716,0.795407355
21717,0.558487773
21718,1.041673779
21719,1.238536596
21720,0.987542987
21721,2.197238207
21722,0.662380457
21723,1.761688948
21724,1.812677145
21725,1.038394928
21726,2.515200853
21727,1.856359839
21728,2.687511921
21729,-0.031923331
21730,0.995792806
21731,0.959204733
21732,2.259821177
21733,0.445022553
21734,2.934234381
21735,2.972586155
21736,0.268326253
21737,1.706484079
21738,0.28088069
21739,2.080253363
21740,0.526218057
21741,0.405566186
21742,1.896945238
21743,1.548374653
21744,2.50930047
21745,0.227137819
21746,0.56566143
21747,2.006582737
21748,1.138795733
21749,0.554418623
21750,1.024515748
21751,1.428185463
21752,1.040178895
21753,2.116418123
21754,0.610728383
21755,1.787441373
21756,1.742186904
21757,1.021085978
21758,2.499782324
21759,1.999250054
21760,2.64306736
21761,-0.126388013
21762,1.14563036
21763,0.782836258
21764,2.226964474
21765,0.565186322
21766,2.433435678
21767,2.888971329
21768,0.168798879
21769,1.723562717
21770,0.524059296
21771,1.649568081
21772,0.558585942
21773,0.503081918
21774,1.745878816
21775,1.672671556
21776,2.334294796
21777,0.181570962
21778,0.548448503
21779,2.016074181
21780,0.826843977
21781,0.521109939
21782,0.693651021
21783,1.399601817
21784,0.810034275
21785,2.149222374
21786,0.595193505
21787,1.639770985
21788,1.74110198
21789,0.83676374
21790,2.615769863
21791,2.314926624
21792,2.687138557
21793,-0.108310431
21794,1.114964843
21795,0.906759858
21796,2.189044714
21797,0.469017178
21798,2.731199265
21799,2.729701996
21800,0.255847067
21801,1.814570189
21802,0.624677479
21803,2.24632287
21804,0.703314602
21805,0.42658034
21806,1.869129896
21807,1.763517737
21808,2.641463518
21809,0.332104295
21810,0.654337049
21811,2.173002958
21812,0.596430838
21813,0.737968266
21814,1.009554982
21815,1.194856524
21816,0.982125521
21817,1.996996999
21818,0.652711272
21819,1.749616981
21820,1.824467778
21821,1.061119556
21822,2.245608091
21823,1.681317925
21824,2.552853346
21825,-0.025225122
21826,1.501192212
21827,0.916385353
21828,2.254322529
21829,0.67595917
21830,2.485120535
21831,2.720205545
21832,0.336095512
21833,1.40832901
21834,0.062803484
21835,2.092769384
21836,0.300144076
21837,0.53173542
21838,2.001451731
21839,1.130667567
21840,2.529512644
21841,0.415681124
21842,0.639762819
21843,1.990454912
21844,0.889814436
21845,0.782411695
21846,0.875400722
21847,1.144678593
21848,0.928045213
21849,1.98164773
21850,0.538727105
21851,1.601533294
21852,1.747336507
21853,0.952765584
21854,2.166934967
21855,2.035626173
21856,2.669741631
21857,-0.239978477
21858,1.027756333
21859,0.864222407
21860,2.232438326
21861,0.445860952
21862,3.019394398
21863,2.966755867
21864,0.396778405
21865,1.734883308
21866,0.500649452
21867,1.98144722
21868,0.368740678
21869,0.082542352
21870,1.851630688
21871,1.676941276
21872,2.440822601
21873,0.459307164
21874,0.503608644
21875,2.171492815
21876,0.747585237
21877,0.508120418
21878,0.766007781
21879,1.450323701
21880,0.857055843
21881,2.142292976
21882,0.520307779
21883,1.858101726
21884,1.748944879
21885,0.984954
21886,2.422455311
21887,1.654008389
21888,2.590514183
21889,0.252004087
21890,1.222854972
21891,0.738862634
21892,2.594995737
21893,0.991472304
21894,2.721129179
21895,2.88508749
21896,0.4213202
21897,1.725781441
21898,0.656784832
21899,2.287854195
21900,0.628408074
21901,0.445768684
21902,1.718349099
21903,1.447108269
21904,2.383923531
21905,0.222533435
21906,0.585678816
21907,2.123908997
21908,0.727306604
21909,0.746055007
21910,1.026724458
21911,1.400693774
21912,0.867525995
21913,2.00806284
21914,0.57218343
21915,1.531115174
21916,1.731788754
21917,0.923575103
21918,2.337698698
21919,2.054634809
21920,2.666011333
21921,0.002023026
21922,1.429018497
21923,0.86068809
21924,2.323734999
21925,0.677454889
21926,2.764710426
21927,2.830002069
21928,0.335610449
21929,1.805123687
21930,0.209615692
21931,1.949480176
21932,0.872370899
21933,0.432242751
21934,1.739303112
21935,1.370784163
21936,2.462874651
21937,0.448358208
21938,0.78008014
21939,1.979687691
21940,0.86753428
21941,0.540248871
21942,0.80442214
21943,1.685034752
21944,0.887443662
21945,2.154787064
21946,0.685250938
21947,1.619410276
21948,1.84680593
21949,1.060549498
21950,2.461985111
21951,1.975429893
21952,2.61588788
21953,0.557483494
21954,0.797550082
21955,0.840727031
21956,2.268078566
21957,0.756184578
21958,2.842188597
21959,2.95226717
21960,0.639027953
21961,1.490782738
21962,0.662483811
21963,2.288847685
21964,0.492307127
21965,0.550799131
21966,1.986133337
21967,1.716523409
21968,2.566668749
21969,0.369334012
21970,0.785008788
21971,1.953883648
21972,0.79855144
21973,0.580177844
21974,0.860985637
21975,1.463086486
21976,0.984359741
21977,2.330552816
21978,0.619101942
21979,1.517519236
21980,1.660429001
21981,0.80305469
21982,2.486345053
21983,1.655544877
21984,2.600134134
21985,-0.331705421
21986,0.994215488
21987,0.775310159
21988,2.104290962
21989,0.607058048
21990,2.712519169
21991,2.825251579
21992,0.303309143
21993,1.686001539
21994,0.347943306
21995,2.005176783
21996,0.423898488
21997,0.314854085
21998,2.298937798
21999,1.357140779
22000,2.510017157
22001,0.432800382
22002,0.649113059
22003,2.005371571
22004,0.688602567
22005,0.758106291
22006,0.671243727
22007,1.332160234
22008,0.860842705
22009,2.068838596
22010,0.622225225
22011,1.70572567
22012,2.069521904
22013,0.851919472
22014,2.562139511
22015,2.445613861
22016,2.667172194
22017,0.000931742
22018,1.192228198
22019,0.839714527
22020,2.30011487
22021,0.617397904
22022,2.951292276
22023,2.968320847
22024,0.384281099
22025,1.605431557
22026,0.614699841
22027,1.875998855
22028,0.59510833
22029,0.545570433
22030,1.736008167
22031,1.781761289
22032,2.66125083
22033,0.171706587
22034,0.445555419
22035,1.898093224
22036,0.761372983
22037,0.811582565
22038,0.77941674
22039,1.384712815
22040,0.972767711
22041,2.094889164
22042,0.610059261
22043,1.739929557
22044,1.604606271
22045,0.916626275
22046,2.324079514
22047,2.14218235
22048,2.648315191
22049,-0.083370261
22050,1.215625167
22051,0.947512746
22052,2.32066083
22053,0.471550822
22054,2.901163101
22055,2.948143721
22056,0.300124139
22057,1.533702016
22058,0.716869056
